x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48
0.36237776279449463,0.4023084342479706,0.01884865015745163,0.39347800612449646,0.5675857067108154,0.0061429026536643505,0.39847198128700256,0.4096062183380127,0.008523542433977127,0.42366060614585876,0.6318862438201904,-0.005373012740164995,0.48235341906547546,0.4017704129219055,0.006096972152590752,0.45335468649864197,0.567251980304718,-0.001309365383349359,0.44372525811195374,0.409502774477005,0.0027601891197264194,0.4811525702476501,0.40487029287550186,0.09910386800765991,0.47738844752311704,0.4094379213121202,0.07363467663526535,0.47359267473220823,0.41186710993448894,0.050984349101781845,0.4684493660926819,0.41253183152940537,0.02361620031297207,0.46165039837360383,0.41107996304829914,0.0019590146839618683,0.4555364817380905,0.4085322539011637,-0.004319321364164352,0.4500789731740952,0.4065448390112983,0.003510493552312255,0.44656687080860136,0.4062562094794379,0.01611192151904106,0.4451944440603256,0.40586216714647083,0.014711830765008926,0.47998260259628295,0.4013201448652479,0.06085044518113136,0.47824605107307433,0.3968173927730984,0.029086267575621605,0.4747363805770874,0.39076387617323133,-0.002146720653399825,0.4680606245994568,0.38623774316575793,-0.02536046877503395,0.4607605248689651,0.38606416914198133,-0.030299236997961998,0.45353482365608216,0.3918336550394694,-0.01826038956642151,0.4480344980955124,0.4007605870564779,-9.646642138250172e-05,0.3647721767425537,0.40380747583177357,0.13604094088077545,0.3677294045686722,0.4078215334150526,0.10300463438034058,0.37070022225379945,0.41035527123345267,0.0744866356253624,0.3748956322669983,0.4116152392493354,0.03743588179349899,0.38111878633499147,0.4108983940548367,0.004049460403621197,0.3873734951019287,0.40826025009155276,-0.013184884563088417,0.39321584701538087,0.4049608866373698,-0.013985827565193176,0.39684719443321226,0.403479798634847,-0.005374383646994829,0.39840667247772216,0.4021004623836941,-0.010393800213932991,0.36560110449790956,0.4011725690629747,0.09023372828960419,0.36679612994194033,0.39770460658603246,0.05210568755865097,0.3695384323596954,0.3926677862803141,0.013235135935246944,0.37555493116378785,0.3881056096818712,-0.023480122908949852,0.38276119232177735,0.3867425600687663,-0.03959391266107559,0.39009013772010803,0.3903263833787706,-0.03481690585613251,0.3956515252590179,0.3974413130018446,-0.020952459424734116,0.4640137940645218,0.3990096516079373,0.06058613955974579,0.45693875551223756,0.3967135694291857,0.06020112708210945,0.4653011620044708,0.3869588798946805,0.06070404499769211,0.4712831199169159,0.40136172506544326,0.05996269732713699,0.462680047750473,0.4110734462738037,0.060583535581827164,0.3830320596694946,0.40000661744011773,-0.001064365729689598,0.389210170507431,0.3978559229109022,-0.0012580277398228645,0.38177902698516847,0.3894549687703451,-0.0013723052106797695,0.37668312788009645,0.4019998444451226,0.0003295131027698517,0.38430908024311067,0.4105202833811442,-0.0015502884052693844
0.36343222856521606,0.40408164262771606,0.01880410499870777,0.393725723028183,0.5655407309532166,0.0036723215598613024,0.39840802550315857,0.41051340103149414,0.009299847297370434,0.423134982585907,0.6335597634315491,-0.008098220452666283,0.4817161560058594,0.4033171832561493,0.00841937493532896,0.4525374174118042,0.5657694339752197,-0.00263959146104753,0.4438154995441437,0.4104207456111908,0.004641024861484766,0.48035368919372556,0.4053963661193848,0.09888634085655212,0.47672864198684695,0.4104156176249186,0.07281053066253662,0.47299399971961975,0.41329141192966035,0.050303179770708084,0.4679118126630783,0.41438803142971464,0.022727753967046738,0.4611106663942337,0.4131766266292996,0.0010442143538966775,0.4549243450164795,0.41056717236836754,-0.0047978973016142845,0.44930685460567477,0.4080067104763455,0.0032865055836737156,0.44570296406745913,0.40725014474656845,0.016415944322943687,0.44427044987678527,0.40654322306315105,0.015004772692918777,0.4791994452476501,0.4017409006754557,0.059829290956258774,0.47750898003578185,0.3972252951727973,0.027875134721398354,0.474024111032486,0.3912785530090332,-0.0037405819166451693,0.4673682987689972,0.38681974940829805,-0.027675071731209755,0.4600567311048508,0.38662486606174046,-0.03227115049958229,0.45276651084423064,0.3924307929144965,-0.019691823050379753,0.4471254706382751,0.4013334380255805,-0.00043682873365469277,0.3672672301530838,0.4032188892364502,0.13064029812812805,0.3700074732303619,0.4079807652367486,0.09860007464885712,0.3728023409843445,0.4110300064086914,0.07113904505968094,0.3768519967794418,0.41270677248636883,0.03497709333896637,0.3827799677848816,0.4120187282562256,0.002705332823097706,0.3886567920446396,0.4093845632341173,-0.014458511024713516,0.3939793050289154,0.4063284185197618,-0.014658101834356785,0.39732677340507505,0.40490699874030217,-0.006710007321089506,0.39877728223800657,0.40359323819478354,-0.01243935339152813,0.3679232716560364,0.4000157356262207,0.08624183386564255,0.3690062940120697,0.39622470008002386,0.04914696514606476,0.37162874042987826,0.3911893367767334,0.011354569345712662,0.3772613346576691,0.3871800051795112,-0.024599777534604073,0.38408772051334383,0.38664939138624405,-0.040787242352962494,0.39097270369529724,0.3911801232231988,-0.03773028403520584,0.39617839455604553,0.39878296852111816,-0.02350441925227642,0.46362864673137666,0.4000522825453017,0.0608249232172966,0.4568060368299484,0.39747846921284996,0.06019749492406845,0.4649651497602463,0.38838148646884496,0.060369621962308884,0.4706818640232086,0.4027201599544949,0.05967302247881889,0.4622572660446167,0.4117610984378391,0.06054601073265076,0.38213127553462983,0.398243432574802,-0.02536451630294323,0.388582444190979,0.39605353673299154,-0.02571631222963333,0.380818048119545,0.38712907897101506,-0.025673598051071167,0.3755581796169281,0.40056653552585175,-0.025802835822105408,0.3834921896457672,0.409402248594496,-0.02569398656487465
0.3638121485710144,0.4038015305995941,0.01820393279194832,0.3937440812587738,0.5644386410713196,0.004019647371023893,0.3987688422203064,0.41060611605644226,0.00889977440237999,0.42352333664894104,0.6338374614715576,-0.007908450439572334,0.4817909300327301,0.40436670184135437,0.008325787261128426,0.45329776406288147,0.5653424859046936,-0.002078736899420619,0.44396838545799255,0.41103363037109375,0.004449679981917143,0.4807155966758728,0.40531648000081383,0.10355963557958603,0.4771275520324707,0.4102368884616428,0.07622737437486649,0.47347296476364137,0.4130473507775201,0.05265279486775398,0.4684358537197113,0.41406272782219783,0.023654455319046974,0.46164153814315795,0.41271821127997504,0.0007021302590146661,0.4553474307060242,0.40984571244981555,-0.006068571005016565,0.44963067173957827,0.4069542990790473,0.0012344326823949814,0.44592899084091187,0.40587171448601617,0.014220312237739563,0.4444137364625931,0.40488963656955296,0.01267724297940731,0.47962064743041993,0.4014941480424669,0.06435034424066544,0.4780133068561554,0.396854125128852,0.032084107398986816,0.47460523843765257,0.39066529803805883,-9.845242311712354e-05,0.46792306303977965,0.3858179516262478,-0.025098860263824463,0.46051565408706663,0.38533900048997666,-0.03065100498497486,0.45309366583824157,0.39088658226860895,-0.019354883581399918,0.4473274081945419,0.39966592788696287,-0.0015566316433250904,0.3673225432634354,0.40286846690707734,0.14331784844398499,0.3699130594730377,0.4073153018951416,0.10867061465978622,0.37254555225372316,0.410112550523546,0.0789773091673851,0.3764501363039017,0.41165711614820694,0.03957977890968323,0.38229920268058776,0.41099234686957464,0.0032603321596980095,0.3881860077381134,0.40848940213521323,-0.017843803390860558,0.39351595640182496,0.40554626252916126,-0.0205981507897377,0.39688966870307923,0.40414474805196127,-0.013865048997104168,0.3983635246753693,0.4028299119737413,-0.020411940291523933,0.3679338783025742,0.39969976213243275,0.09696218371391296,0.36895802021026614,0.39589927461412217,0.05816449597477913,0.3715162962675095,0.39079202016194664,0.018167760223150253,0.3771025002002716,0.3867252720726861,-0.021166788414120674,0.3839004248380661,0.38617922994825576,-0.04140431433916092,0.39071366786956785,0.3905809826321072,-0.04118054732680321,0.39580026268959045,0.398056427637736,-0.02945779636502266,0.4634542167186737,0.39936758677164713,0.059440940618515015,0.4567876487970352,0.3965120209587945,0.058903686702251434,0.4650063991546631,0.3878553655412462,0.059114228934049606,0.4703963875770569,0.4023518615298801,0.05878793075680733,0.461895164847374,0.4109395662943522,0.05931272730231285,0.38227290511131284,0.3983107884724935,-0.004269195720553398,0.3889180660247803,0.3959043237898085,-0.004430597648024559,0.38100590705871584,0.38709920777214896,-0.004502281080931425,0.3754978597164154,0.40082287788391113,-0.0045189885422587395,0.383559861779213,0.4095926390753852,-0.004291299264878035
0.3627983033657074,0.40282317996025085,0.017567256465554237,0.39333632588386536,0.5646030902862549,0.0042482102289795876,0.3981480598449707,0.4100022315979004,0.0084849176928401,0.4237614870071411,0.6345072388648987,-0.007139492779970169,0.48182806372642517,0.4037872552871704,0.00856555625796318,0.45386412739753723,0.5652683973312378,-0.0012401062995195389,0.4438452124595642,0.41055935621261597,0.004420863464474678,0.48009652495384214,0.4054984304640028,0.09334922581911087,0.47641897201538086,0.41026488410101997,0.06822576373815536,0.4727064728736877,0.41291499667697484,0.04658498615026474,0.4676812767982483,0.4138110425737169,0.02015489898622036,0.4610235333442688,0.4125061353047689,0.0001900355564430356,0.4549644947052002,0.40989375644259984,-0.003937131725251675,0.4494385063648224,0.40734360482957627,0.005292903631925583,0.44585350155830383,0.40655267503526477,0.019065573811531067,0.4444183111190796,0.4058145629035102,0.018178798258304596,0.47895718216896055,0.40195839669969347,0.055082056671381,0.47730221748352053,0.39755635261535643,0.02408682182431221,0.4738609194755554,0.39160601827833386,-0.006216360256075859,0.467320516705513,0.38698735237121584,-0.028643954545259476,0.4601421505212784,0.38657665252685547,-0.03167799115180969,0.4529170453548431,0.39214226404825847,-0.017530318349599838,0.447275784611702,0.4007906701829698,0.002348840469494462,0.36536983251571653,0.4039105521308051,0.12863001227378845,0.3681259214878082,0.4082748095194499,0.0971372202038765,0.37094986736774443,0.41116721365186903,0.0699964314699173,0.3750131756067276,0.41281638145446775,0.034612007439136505,0.38102659583091736,0.41237425274319117,0.003479504957795143,0.38704062402248385,0.4100020302666558,-0.012248455546796322,0.39259378910064696,0.4070657836066352,-0.011519714258611202,0.3960637629032135,0.4057438108656142,-0.0026054910849779844,0.39756070375442504,0.4044915835062663,-0.007421575020998716,0.3661088466644287,0.40099936061435276,0.08429602533578873,0.36723347306251525,0.3973451773325602,0.047530923038721085,0.3699068814516068,0.39231377177768284,0.010316126048564911,0.37570119798183443,0.3881391790178087,-0.02423464134335518,0.3826419830322266,0.38741154140896267,-0.0389443002641201,0.38965895771980286,0.3918767505221897,-0.03358598053455353,0.3949117124080658,0.3995983812544081,-0.018957655876874924,0.46349589228630067,0.4002388477325439,0.08745875209569931,0.4568981796503067,0.3974289152357313,0.0870770663022995,0.4650612443685532,0.38913813167148165,0.08731771260499954,0.47033300399780276,0.403167364332411,0.08689960837364197,0.4618834614753723,0.4113880263434516,0.0874001532793045,0.38181387186050414,0.39976968235439725,-0.009298494085669518,0.38815506398677824,0.39735924932691785,-0.008961252868175507,0.3803969293832779,0.38897460301717124,-0.008838793262839317,0.37527015209198,0.4023086018032498,-0.008835271932184696,0.38320212066173553,0.4106510215335422,-0.008604545146226883
0.3630979061126709,0.4029766321182251,0.017318345606327057,0.3938968777656555,0.5655080676078796,0.004441889002919197,0.39829039573669434,0.4099743366241455,0.008251313120126724,0.4241182804107666,0.6351809501647949,-0.006805836223065853,0.48180121183395386,0.4035450518131256,0.008327542804181576,0.4540172219276428,0.565617561340332,-0.0011229466181248426,0.44391247630119324,0.4103684723377228,0.00420757383108139,0.4795564293861389,0.4066721121470133,0.10472575575113297,0.4759672164916992,0.4114078786638048,0.07756739854812622,0.4723211467266083,0.4140890227423774,0.05409540981054306,0.4673614948987961,0.41502600775824655,0.024855928495526314,0.4606967568397522,0.4138173739115397,0.0014535755617544055,0.4546202063560486,0.41133255428738064,-0.006175799295306206,0.4491253525018692,0.4089550336201986,0.0004896853934042156,0.4455709636211395,0.40825443267822265,0.012845751829445362,0.4441182851791382,0.4075634585486518,0.010665048845112324,0.47848108410835266,0.4029603534274631,0.06493934988975525,0.476869934797287,0.3984335634443495,0.03220914304256439,0.47350120544433594,0.3924229409959581,-0.00046379934065043926,0.4670123815536499,0.3878731621636285,-0.02632620930671692,0.4597735494375229,0.38758268886142305,-0.03287623077630997,0.4525672346353531,0.39331767294141984,-0.02237515151500702,0.44698327481746675,0.4022606001959907,-0.0039693694561719894,0.36595321297645567,0.40341479513380263,0.13747422397136688,0.36857481896877287,0.4075451374053955,0.10401400178670883,0.37126669883728025,0.41024212837219237,0.0750351995229721,0.37523860335350034,0.411834626727634,0.03742869570851326,0.38120336532592775,0.4115592956542969,0.00394468056038022,0.3872838497161865,0.40947549608018663,-0.013669587671756744,0.3929480016231537,0.4068617131974962,-0.013682504184544086,0.39653308391571046,0.40559488402472604,-0.004845921415835619,0.3981471240520477,0.40427749951680503,-0.009694196283817291,0.3667460739612579,0.4003531879848904,0.09213488548994064,0.3679397165775299,0.39660075505574544,0.05445365980267525,0.3707639664411545,0.39157305823432076,0.01572687365114689,0.3766385197639465,0.38757950994703505,-0.02046283148229122,0.38354904651641847,0.3871340804629856,-0.03707633167505264,0.3904832363128662,0.3916740417480469,-0.03316327556967735,0.39558024406433107,0.3993340174357096,-0.02015085518360138,0.4628810971975327,0.4015586694081624,0.04243073612451553,0.4563933551311493,0.3988031122419569,0.0416036881506443,0.4644291400909424,0.39045494927300345,0.04201319068670273,0.46952574253082274,0.4043616082933214,0.04146865755319595,0.4612275451421738,0.4126294665866428,0.04207306727766991,0.3820918172597885,0.39894834094577364,-0.020446088165044785,0.3886837333440781,0.3966875394185384,-0.020443731918931007,0.3807534873485565,0.3878192954593235,-0.020788606256246567,0.375230672955513,0.4013856675889757,-0.02069682627916336,0.38344068825244904,0.410265498691135,-0.02006302773952484
0.3635196089744568,0.4033816456794739,0.017801450565457344,0.3937109410762787,0.5654773116111755,0.0049165990203619,0.3985922932624817,0.4104585647583008,0.008351883850991726,0.4236936867237091,0.6359033584594727,-0.006682213861495256,0.48213282227516174,0.4040393829345703,0.007688515819609165,0.453899621963501,0.5658495426177979,-0.0013432818232104182,0.44405966997146606,0.41089195013046265,0.0038135277573019266,0.48041426539421084,0.4057595305972629,0.10270935297012329,0.47672112584114074,0.41078056229485405,0.07621113210916519,0.4729680895805359,0.4136268933614095,0.05343502759933472,0.46787180602550504,0.4145787133110894,0.024769376963377,0.46108404994010926,0.4131648275587294,0.0019569280557334423,0.45495965480804446,0.4104025151994493,-0.0052535985596477985,0.4494204431772232,0.40778160095214844,0.001423399313353002,0.4458430647850037,0.4069398456149631,0.013485177420079708,0.44439833164215087,0.406165345509847,0.011282209306955338,0.4793131470680237,0.40218233002556697,0.06291397660970688,0.4776847302913666,0.3977868609958225,0.030253680422902107,0.47425384521484376,0.3919501728481717,-0.0022861615289002657,0.46763286292552947,0.3875001006656223,-0.028107916936278343,0.46032739281654356,0.38716420597500273,-0.03427426517009735,0.4529914170503616,0.3926443470848931,-0.02290012128651142,0.44729883074760435,0.40116314358181426,-0.0038568521849811077,0.3672256499528885,0.40385392506917317,0.1432628482580185,0.36983366310596466,0.4083325121137831,0.10905833542346954,0.3725264251232147,0.41122306187947594,0.07945534586906433,0.3765007346868515,0.4128488116794162,0.04019287973642349,0.3824145942926407,0.4122097386254205,0.00406792713329196,0.3883813202381134,0.4095884958902995,-0.016848711296916008,0.39385348558425903,0.40646100574069555,-0.019668156281113625,0.39731125831604003,0.40493460761176214,-0.012954049743711948,0.3988142728805542,0.40355683432685,-0.019371604546904564,0.3678662866353989,0.4007403320736355,0.09679342061281204,0.36889820396900175,0.3969543139139811,0.057738397270441055,0.37148681581020354,0.39183917045593264,0.01727079041302204,0.37714349627494814,0.3875928931766086,-0.0221111923456192,0.38408699035644533,0.38681441942850747,-0.04190964996814728,0.3910605549812317,0.39113258785671656,-0.04112265631556511,0.3962296605110168,0.3987191041310628,-0.028995860368013382,0.46329711079597474,0.40048539373609754,0.069799043238163,0.4568735510110855,0.39752033551534016,0.06903616338968277,0.4649258017539978,0.38955147531297474,0.06925231218338013,0.46992101073265075,0.40352960692511664,0.06898108124732971,0.46157357692718504,0.41144896083407934,0.06964776664972305,0.3821755975484848,0.39856914944118926,-0.02177758701145649,0.3889930218458176,0.39627097977532283,-0.022174283862113953,0.38089866638183595,0.38692815568712025,-0.022308455780148506,0.3751725435256958,0.4010026454925537,-0.022435512393712997,0.38350280523300173,0.41028514438205294,-0.0220081377774477
0.36315470933914185,0.40362513065338135,0.018024589866399765,0.3933047354221344,0.5660114884376526,0.005111439619213343,0.39830365777015686,0.41069933772087097,0.008464919403195381,0.4235689640045166,0.636762261390686,-0.006370598450303078,0.4823860824108124,0.4040778875350952,0.007457433734089136,0.4538302421569824,0.5668010711669922,-0.001372758997604251,0.4441230297088623,0.41102567315101624,0.0037118939217180014,0.4794494271278381,0.40710866186353895,0.09378883987665176,0.4758214592933655,0.4116704569922553,0.06875055283308029,0.47215991020202636,0.41420464515686034,0.047412607818841934,0.46722252368927003,0.41500263743930393,0.0209038183093071,0.46066426038742064,0.413652859793769,0.0005690573016181588,0.45473772287368774,0.4110529581705729,-0.004347237758338451,0.4493297696113586,0.4085182507832845,0.003862544661387801,0.44581841230392455,0.4077286455366347,0.016768908128142357,0.4444021344184875,0.40701015790303546,0.015398328192532063,0.47833291888237,0.4036491500006782,0.05589618161320686,0.47669017910957334,0.39936084747314454,0.024976909160614014,0.4733273208141327,0.39359211921691895,-0.005484674125909805,0.4669809937477112,0.3890767627292209,-0.02866833284497261,0.4599737972021103,0.38853026496039494,-0.03249942511320114,0.4528712540864944,0.3937654283311632,-0.01972835510969162,0.4472529739141464,0.4021103541056315,-0.00012598015018738806,0.3661639928817749,0.40430583953857424,0.13992777466773987,0.3687598049640656,0.4087614907158746,0.10598316043615341,0.37143471240997317,0.41170219845241973,0.07659588009119034,0.3754059225320816,0.4134494251675076,0.03809839487075806,0.38140173852443693,0.4130519019232856,0.0035437610931694508,0.38752122819423673,0.4105941507551405,-0.015325416810810566,0.3931681036949158,0.4075105561150445,-0.016334598883986473,0.39671903252601626,0.40598595407274035,-0.008098190650343895,0.39828028678894045,0.4045743942260742,-0.013659706339240074,0.36688598394393923,0.4011591540442573,0.09394249320030212,0.36799995601177216,0.39734501838684083,0.05565311014652252,0.37070425748825075,0.39219114515516496,0.016268763691186905,0.37649025321006774,0.3879937277899848,-0.021197406575083733,0.3834732949733734,0.3873779349856906,-0.039052121341228485,0.3905112385749817,0.39186849594116213,-0.03664150461554527,0.39569597840309145,0.39959414800008136,-0.023827720433473587,0.46293672919273376,0.4016703552669949,0.08585580438375473,0.45683199167251587,0.3987372504340278,0.08527104556560516,0.46455383896827696,0.3912987920973036,0.08551552146673203,0.4692559540271759,0.40465591218736435,0.08519203960895538,0.46122376918792723,0.41208745108710393,0.08579417318105698,0.38164870738983153,0.39941460291544595,-0.03140730410814285,0.38831704556941987,0.39714386728074813,-0.031812552362680435,0.3803418785333633,0.38790899382697214,-0.031801119446754456,0.37476511895656583,0.4018456670973036,-0.031634703278541565,0.38298051059246063,0.4111156728532579,-0.03114153817296028
0.36356276273727417,0.404036283493042,0.018216285854578018,0.39354777336120605,0.5660049319267273,0.004613918252289295,0.3986705243587494,0.4106473922729492,0.008781921118497849,0.4239003360271454,0.6365686655044556,-0.007166760973632336,0.48251041769981384,0.40387678146362305,0.007848679088056087,0.45385342836380005,0.5667003989219666,-0.0017236024141311646,0.44435635209083557,0.4107057452201843,0.004106586799025536,0.4798711061477661,0.4066064728630914,0.08839123696088791,0.4761986553668976,0.4110001458062066,0.06438837945461273,0.47254271507263185,0.4134105258517795,0.043843455612659454,0.4675966739654541,0.4141478909386529,0.018861684948205948,0.46106950640678407,0.4127981397840712,0.0003239844227209687,0.45513824820518495,0.4102105988396539,-0.0029655073303729296,0.44977736473083496,0.40769309997558595,0.006389377638697624,0.44630279541015627,0.4069904539320204,0.019704638049006462,0.444955912232399,0.40635510550604925,0.01880664937198162,0.47877098321914674,0.40306471718682185,0.05161232873797417,0.4771853446960449,0.39867685635884603,0.021551238372921944,0.473890483379364,0.3926598654852973,-0.007846935652196407,0.4675892174243927,0.38782375123765733,-0.02906215749680996,0.46057731807231905,0.38711947864956325,-0.03118128515779972,0.45346187949180605,0.39254656897650825,-0.01727004535496235,0.44779990911483764,0.4012895001305474,0.0027191429398953915,0.36700643301010133,0.403966310289171,0.1289675086736679,0.36967666149139405,0.408387729856703,0.0971062108874321,0.3724135160446167,0.41124080022176107,0.069789819419384,0.37641103863716124,0.41291110780504015,0.033967915922403336,0.3822900623083115,0.4124934408399794,0.0024981838651001453,0.3881659209728241,0.4101548989613851,-0.013355959206819534,0.39359080195426943,0.4072306368086073,-0.012567530386149883,0.39708794355392457,0.4057718912760417,-0.003616099711507559,0.39863650798797606,0.40437448819478355,-0.008338263258337975,0.3677429795265198,0.40068860054016114,0.08529771864414215,0.368893963098526,0.39681312772962785,0.04869581758975983,0.3716083735227585,0.39167514906989204,0.011524551548063755,0.37733850479125974,0.38754636976453993,-0.022824570536613464,0.3841401249170303,0.3870466815100776,-0.037875209003686905,0.39096137285232546,0.39168639712863496,-0.03369276225566864,0.39608073234558105,0.39944304360283744,-0.019574951380491257,0.4632814735174179,0.4006696859995524,0.08287399262189865,0.45709162652492524,0.39763898849487306,0.08244995772838593,0.464999121427536,0.39024146927727593,0.08268897235393524,0.46968010663986204,0.40379239188300237,0.08234110474586487,0.4614914745092392,0.41114894019232856,0.08287778496742249,0.3824060380458832,0.3987867090437147,-0.014504658058285713,0.38916959464550016,0.39650492138332794,-0.014522885903716087,0.38110239505767823,0.3873357931772868,-0.014500072225928307,0.37544970214366913,0.40122153494093155,-0.014765110798180103,0.38372975289821626,0.41030075814988876,-0.014251451939344406
0.3640733063220978,0.4049810469150543,0.017996633425354958,0.39448511600494385,0.5667985677719116,0.0036540571600198746,0.3992329239845276,0.41095292568206787,0.008936558850109577,0.4249182939529419,0.6368714570999146,-0.008114808239042759,0.4826790392398834,0.40382182598114014,0.008968908339738846,0.4547699987888336,0.5668820738792419,-0.0018920855363830924,0.4448084533214569,0.4105910658836365,0.004868364427238703,0.47983391880989074,0.40697827868991426,0.08282864093780518,0.4761945903301239,0.41153983540005157,0.05982498452067375,0.4725211262702942,0.4140501340230306,0.04032084718346596,0.4676211416721344,0.41486520767211915,0.01673973724246025,0.46117696464061736,0.4136609501308865,-0.00021652027498930693,0.4553980857133865,0.4111802630954319,-0.0018270465079694986,0.45019531846046446,0.408737924363878,0.00864263717085123,0.44683306813240053,0.4080123583475749,0.022556371986865997,0.44550495147705077,0.4073916541205512,0.022047825157642365,0.4786836922168732,0.4034285598331028,0.04707629606127739,0.4770368099212646,0.3990831216176351,0.018049370497465134,0.47369183897972106,0.39320965343051484,-0.009905971586704254,0.4674533873796463,0.38864239586724175,-0.029347054660320282,0.46058335304260256,0.38812292416890465,-0.030018458142876625,0.45367581248283384,0.3936098681555854,-0.015447348356246948,0.4482428848743439,0.40231071048312717,0.005435575265437365,0.3666869789361954,0.4036968443128798,0.14054405689239502,0.36929793655872345,0.4083176506890191,0.10690880566835403,0.37196809947490694,0.41136097378200953,0.07769240438938141,0.3759408861398697,0.4132099681430393,0.0390796959400177,0.3819335997104645,0.41292721960279677,0.004188957624137402,0.38800703883171084,0.4106488969590929,-0.015183703973889351,0.3936092138290405,0.4077788405948215,-0.016809998080134392,0.39712217450141907,0.4063969718085395,-0.00915091298520565,0.39868823885917665,0.4050173123677572,-0.015061775222420692,0.3673698127269745,0.4004160086313883,0.09465184807777405,0.36845989227294923,0.39650680753919815,0.05657622218132019,0.37116566896438596,0.3913078784942627,0.017155257984995842,0.3770639955997467,0.38726507822672523,-0.020784854888916016,0.3840951263904572,0.3869639343685574,-0.03917652741074562,0.3910316050052643,0.39188320371839735,-0.03748447448015213,0.3961403608322144,0.3999213536580404,-0.02505921944975853,0.46342101991176604,0.4012247085571289,0.0699276402592659,0.45723216235637665,0.3988151762220595,0.06919542700052261,0.4647128075361252,0.3905218972100152,0.06965192407369614,0.4698054909706116,0.40371213489108615,0.06902682036161423,0.462039390206337,0.4119641039106581,0.06958410888910294,0.38255333006381986,0.3992708577050103,-0.03469619154930115,0.3892690151929855,0.3972448984781901,-0.034929461777210236,0.38131856024265287,0.3877462440066867,-0.03518006205558777,0.37563136518001555,0.40145932303534615,-0.03490135446190834,0.38379456996917727,0.41094702614678275,-0.034333933144807816
0.36516398191452026,0.4041787385940552,0.01787453703582287,0.39464133977890015,0.5667401552200317,0.0048402599059045315,0.39985960721969604,0.4105333089828491,0.008537821471691132,0.42453843355178833,0.6371546983718872,-0.006459197960793972,0.48280709981918335,0.40392860770225525,0.007533807773143053,0.45428594946861267,0.5678774118423462,-0.0015369863249361515,0.44505247473716736,0.4105764329433441,0.0038647972978651524,0.48003836870193484,0.40661977661980525,0.08498484641313553,0.476478636264801,0.41089753574795196,0.06179936230182648,0.47286481261253355,0.4132767465379503,0.04195519536733627,0.4680163264274597,0.41406967904832626,0.018041517585515976,0.46161617040634156,0.4130404525332981,0.0007153794867917895,0.4558425396680832,0.4108525170220269,-0.0014438678044825792,0.4505858689546585,0.40876752535502114,0.008898589760065079,0.447176992893219,0.40835627449883355,0.022760827094316483,0.44580502808094025,0.4078970909118652,0.022200606763362885,0.47888619899749757,0.4034135394626194,0.04828985407948494,0.47721861600875853,0.39938492245144314,0.018545109778642654,0.4738494992256165,0.3939518928527832,-0.010161012411117554,0.4676339000463486,0.3898164219326443,-0.030233217403292656,0.46082073748111724,0.38946790165371364,-0.03122522309422493,0.4539512753486633,0.39476119677225746,-0.0159652940928936,0.4485470622777939,0.4030396885342068,0.005334820598363876,0.369406521320343,0.40310634507073295,0.14479349553585052,0.3718650698661804,0.40755366219414607,0.1110633835196495,0.37438465356826783,0.4104269239637587,0.08160895854234695,0.3781410127878189,0.41209037568834095,0.04209614172577858,0.3837761729955673,0.4117461363474528,0.005202337633818388,0.3894737154245377,0.40962096320258246,-0.017256606370210648,0.3947443008422852,0.4068964163462321,-0.02141263522207737,0.39806305766105654,0.4056176503499349,-0.0159822516143322,0.3994909167289734,0.40439691543579104,-0.023122860118746758,0.36995190680027007,0.40014441808064777,0.09767600893974304,0.3708938956260681,0.39653512636820476,0.05852352827787399,0.37340151965618135,0.3916679488288032,0.017745744436979294,0.3788719058036804,0.3879488097296821,-0.02269904315471649,0.38555634021759033,0.3876144780053033,-0.04378165304660797,0.39212788343429567,0.39217453532748753,-0.04383006691932678,0.3970089554786682,0.3996793111165365,-0.03235536813735962,0.4640591859817505,0.40125515196058487,0.08594425767660141,0.4580688625574112,0.39893968370225696,0.08532048016786575,0.46532933712005614,0.3909782674577501,0.08552470803260803,0.47026091516017915,0.4036466916402181,0.08524340391159058,0.462703999876976,0.41154918670654295,0.08575832843780518,0.3827879846096039,0.3992746088239882,0.010069776326417923,0.38920903503894805,0.39715825186835396,0.010064719244837761,0.3817519634962082,0.38841952747768826,0.009762989357113838,0.37624184489250184,0.4013690524631076,0.009698593989014626,0.3837995946407318,0.4101525518629286,0.010199297219514847
